SEIFA,YEAR,GEO_TYPE,GEO_CD,GEO_NM,URP,SCORE,AUS_RANK,AUS_DECILE,AUS_PERCENTILE,STATE,STATE_RANK,STATE_DECILE,STATE_PERCENTILE,MIN_SA1_SCORE_AREA,MAX_SA1_SCORE_AREA,URP_PERCENT_WO_SA1_SCORE,USE_WITH_CAUTION,CROSSES_STATE
IRSAD,2016,SA2,127021515,Fairfield,17700,838,57,1,3,NSW,5,1,1,676,940,0,,
IRSAD,2016,SA2,127021516,Fairfield - West,19091,891,198,1,10,NSW,41,1,8,799,979,0,,
IRSAD,2016,SA2,127021517,Greenfield Park - Prairiewood,8332,939,544,3,25,NSW,149,3,27,884,1043,0.000600096,,
IRSAD,2016,SA2,127021518,Horsley Park - Kemps Creek,4422,1031,1391,7,64,NSW,358,7,65,916,1119,0,,
IRSAD,2016,SA2,127021519,Smithfield - Wetherill Park,18044,917,348,2,16,NSW,90,2,17,729,1009,0.001440922,,
IRSAD,2016,SA2,127021520,St Johns Park - Wakeley,10864,941,558,3,26,NSW,157,3,29,871,991,0,,
IRSAD,2016,SA2,127031522,Casula,15662,991,1031,5,48,NSW,277,5,50,802,1083,0.000191546,,
IRSAD,2016,SA2,127031523,Chipping Norton - Moorebank,18746,1046,1535,8,71,NSW,392,8,71,893,1156,0.001066894,,
IRSAD,2016,SA2,127031524,Holsworthy - Wattle Grove,20706,1076,1768,9,81,NSW,435,8,78,891,1173,0.02685212,,
IRSAD,2016,SA2,127031598,Liverpool,27172,882,155,1,8,NSW,31,1,6,767,996,0,,
IRSAD,2016,SA2,127031599,Lurnea - Cartwright,11681,848,73,1,4,NSW,8,1,2,694,941,0,,
IRSAD,2016,SA2,127031600,Prestons - Edmondson Park,17585,1048,1548,8,71,NSW,395,8,71,883,1110,0.002672732,,
IRSAD,2016,SA2,127031601,Warwick Farm,5799,858,89,1,5,NSW,11,1,2,710,981,0.004311088,,
IRSAD,2016,SA2,128011529,Gymea - Grays Point,17473,1103,1941,9,89,NSW,472,9,85,991,1182,0,,
IRSAD,2016,SA2,128011530,Miranda - Yowie Bay,18234,1051,1575,8,73,NSW,401,8,72,915,1162,0,,
IRSAD,2016,SA2,128011531,Sylvania - Taren Point,15939,1073,1744,8,80,NSW,430,8,77,893,1189,0,,
IRSAD,2016,SA2,128011602,Caringbah,11766,1040,1475,7,68,NSW,379,7,68,904,1104,0.001444841,,
IRSAD,2016,SA2,128011603,Caringbah South,12061,1120,2027,10,93,NSW,495,9,89,1041,1168,0,,
IRSAD,2016,SA2,128011604,Cronulla - Kurnell - Bundeena,23491,1080,1800,9,83,NSW,447,8,80,992,1208,0,,
IRSAD,2016,SA2,128011605,Lilli Pilli - Port Hacking - Dolans Bay,3148,1165,2164,10,100,NSW,550,10,99,1142,1183,0,,
IRSAD,2016,SA2,128011606,Woolaware - Burraneer,7730,1126,2059,10,95,NSW,503,9,90,1051,1195,0,,
IRSAD,2016,SA2,128021533,Heathcote - Waterfall,6505,1065,1685,8,78,NSW,419,8,75,959,1129,0.001383551,,
IRSAD,2016,SA2,128021534,Illawong - Alfords Point,10363,1120,2031,10,93,NSW,496,9,89,1058,1157,0.001157966,,
IRSAD,2016,SA2,128021535,Menai - Lucas Heights - Woronora,21129,1102,1933,9,89,NSW,467,9,84,862,1164,0.001987789,,
IRSAD,2016,SA2,128021536,Oyster Bay - Como - Jannali,21254,1116,2005,10,92,NSW,492,9,89,987,1187,0,,
IRSAD,2016,SA2,128021538,Sutherland - Kirrawee,20868,1054,1602,8,74,NSW,403,8,73,927,1136,0.000335442,,
IRSAD,2016,SA2,128021607,Engadine,16993,1075,1763,9,81,NSW,434,8,78,964,1118,0.000353087,,
IRSAD,2016,SA2,128021608,Loftus - Yarrawarrah,7246,1099,1921,9,88,NSW,464,9,84,1030,1139,0.000414022,,
IRSAD,2016,SA2,128021609,Woronora Heights,3652,1130,2075,10,95,NSW,509,10,92,1101,1145,0.003559693,,
IRSAD,2016,SA2,201011001,Alfredton,11654,1025,1346,7,62,VIC,270,6,60,903,1116,0,,
IRSAD,2016,SA2,201011002,Ballarat,12046,1037,1436,7,66,VIC,290,7,64,897,1131,0,,
IRSAD,2016,SA2,201011003,Ballarat - North,23083,983,954,5,44,VIC,176,4,39,831,1132,0,,
IRSAD,2016,SA2,201011004,Ballarat - South,24231,912,306,2,15,VIC,40,1,9,756,1136,0,,
IRSAD,2016,SA2,201011005,Buninyong,7153,1051,1579,8,73,VIC,324,8,72,988,1114,0.040402628,,
IRSAD,2016,SA2,201011006,Delacombe,7082,940,548,3,26,VIC,80,2,18,625,1056,0,,
IRSAD,2016,SA2,201011007,Smythes Creek,3932,1012,1233,6,57,VIC,245,6,54,978,1046,0,,
IRSAD,2016,SA2,201011008,Wendouree - Miners Rest,14633,888,184,1,9,VIC,22,1,5,574,1061,0.00054671,,
IRSAD,2016,SA2,201021009,Bacchus Marsh Region,5870,994,1060,5,49,VIC,198,5,44,896,1053,0,,
IRSAD,2016,SA2,201021010,Creswick - Clunes,7821,961,737,4,34,VIC,129,3,29,863,1052,0,,
IRSAD,2016,SA2,201021011,Daylesford,8956,995,1067,5,49,VIC,201,5,45,950,1059,0,,
IRSAD,2016,SA2,201021012,Gordon (Vic.),5656,1000,1127,6,52,VIC,218,5,48,938,1040,0,,
IRSAD,2016,SA2,201031013,Avoca,3302,922,385,2,18,VIC,51,2,12,860,964,0,,
IRSAD,2016,SA2,201031014,Beaufort,4395,948,617,3,29,VIC,98,3,22,859,1077,0.004550626,,
IRSAD,2016,SA2,201031015,Golden Plains - North,4483,962,759,4,35,VIC,135,3,30,891,1036,0,,
IRSAD,2016,SA2,201031016,Maryborough (Vic.),7921,856,88,1,5,VIC,8,1,2,631,957,0,,
IRSAD,2016,SA2,201031017,Maryborough Region,5268,891,200,1,10,VIC,27,1,6,811,978,0,,
IRSAD,2016,SA2,202011018,Bendigo,14460,916,335,2,16,VIC,44,1,10,604,1077,0,,
IRSAD,2016,SA2,202011019,California Gully - Eaglehawk,11965,881,148,1,7,VIC,14,1,4,757,993,0,,
IRSAD,2016,SA2,202011020,East Bendigo - Kennington,13507,985,971,5,45,VIC,178,4,40,865,1079,0.002221071,,
IRSAD,2016,SA2,202011021,Flora Hill - Spring Gully,9295,983,949,5,44,VIC,173,4,39,908,1086,0.000430339,,
IRSAD,2016,SA2,202011022,Kangaroo Flat - Golden Square,19687,926,412,2,19,VIC,57,2,13,715,1062,0,,
IRSAD,2016,SA2,202011023,Maiden Gully,5084,1036,1428,7,66,VIC,287,7,64,985,1085,0,,
IRSAD,2016,SA2,202011024,Strathfieldsaye,8630,1062,1661,8,77,VIC,343,8,76,955,1115,0,,
IRSAD,2016,SA2,202011025,White Hills - Ascot,11747,974,870,4,40,VIC,156,4,35,859,1008,0.000340513,,
IRSAD,2016,SA2,202021026,Bendigo Region - South,7184,1033,1405,7,65,VIC,281,7,62,977,1097,0,,
IRSAD,2016,SA2,202021027,Castlemaine,10583,972,852,4,39,VIC,152,4,34,899,1059,0.065104413,,
IRSAD,2016,SA2,202021028,Castlemaine Region,8474,988,1000,5,46,VIC,187,5,42,935,1067,0,,
IRSAD,2016,SA2,202021029,Heathcote,4513,924,395,2,19,VIC,53,2,12,844,1028,0,,
IRSAD,2016,SA2,202021030,Kyneton,9648,1000,1122,6,52,VIC,217,5,48,911,1112,0.000829187,,
IRSAD,2016,SA2,202021031,Woodend,6899,1063,1667,8,77,VIC,345,8,76,960,1106,0,,
IRSAD,2016,SA2,202031032,Bendigo Region - North,4363,967,807,4,37,VIC,144,4,32,878,1055,0,,
IRSAD,2016,SA2,202031033,Loddon,7057,932,469,3,22,VIC,69,2,16,823,1051,0,,
IRSAD,2016,SA2,203011034,Bannockburn,6420,1028,1369,7,63,VIC,272,6,60,898,1107,0,,
IRSAD,2016,SA2,203011035,Golden Plains - South,6855,1003,1149,6,53,VIC,225,5,50,894,1089,0,,
IRSAD,2016,SA2,203011036,Winchelsea,5745,1020,1296,6,60,VIC,257,6,57,874,1098,0,,
IRSAD,2016,SA2,203021037,Belmont,14021,980,926,5,43,VIC,169,4,38,907,1054,0,,
IRSAD,2016,SA2,203021038,Corio - Norlane,26348,819,44,1,3,VIC,2,1,1,658,1137,0.000872932,,
IRSAD,2016,SA2,203021039,Geelong,12694,1001,1133,6,52,VIC,221,5,49,828,1082,0,,
IRSAD,2016,SA2,203021040,Geelong West - Hamlyn Heights,19468,998,1100,6,51,VIC,210,5,47,906,1059,0,,
IRSAD,2016,SA2,203021041,Grovedale,23275,1004,1157,6,53,VIC,227,5,50,890,1081,0,,
IRSAD,2016,SA2,203021042,Highton,22098,1069,1728,8,80,VIC,355,8,79,978,1154,0.03344194,,
IRSAD,2016,SA2,203021043,Lara,18088,1001,1131,6,52,VIC,220,5,49,936,1063,0.066618753,,
IRSAD,2016,SA2,203021044,Leopold,12814,987,993,5,46,VIC,185,5,41,897,1056,0,,
IRSAD,2016,SA2,203021045,Newcomb - Moolap,14593,890,193,1,9,VIC,25,1,6,741,1032,0.000205578,,
IRSAD,2016,SA2,203021046,Newtown (Vic.),10155,1076,1772,9,82,VIC,365,9,81,1019,1136,0,,
IRSAD,2016,SA2,203021047,North Geelong - Bell Park,14631,943,573,3,27,VIC,85,2,19,821,1096,0.001435309,,
IRSAD,2016,SA2,203031048,Clifton Springs,13349,981,936,5,43,VIC,172,4,38,888,1112,0,,
IRSAD,2016,SA2,203031049,Lorne - Anglesea,5051,1047,1544,8,71,VIC,314,7,70,1008,1090,0,,
IRSAD,2016,SA2,203031050,Ocean Grove - Barwon Heads,23421,1055,1604,8,74,VIC,331,8,73,984,1129,0,,
IRSAD,2016,SA2,203031051,Portarlington,7397,947,599,3,28,VIC,93,3,21,843,1047,0,,
IRSAD,2016,SA2,203031052,Point Lonsdale - Queenscliff,4148,1065,1690,8,78,VIC,349,8,77,1011,1126,0,,
IRSAD,2016,SA2,203031053,Torquay,18362,1083,1829,9,84,VIC,385,9,85,1011,1149,0,,
IRSAD,2016,SA2,204011054,Alexandra,6337,955,672,4,31,VIC,112,3,25,871,1017,0.001578034,,
IRSAD,2016,SA2,204011055,Euroa,6278,950,639,3,30,VIC,104,3,23,826,1058,0,,
IRSAD,2016,SA2,204011056,Kilmore - Broadford,13871,968,816,4,38,VIC,147,4,33,883,1063,0,,
IRSAD,2016,SA2,204011057,Mansfield (Vic.),8848,986,985,5,46,VIC,183,5,41,911,1089,0.027915913,,
IRSAD,2016,SA2,204011058,Nagambie,4004,969,823,4,38,VIC,148,4,33,901,1049,0.004745255,,
IRSAD,2016,SA2,204011059,Seymour,6327,884,168,1,8,VIC,17,1,4,735,1022,0,,
IRSAD,2016,SA2,204011060,Seymour Region,4432,1024,1332,7,61,VIC,264,6,59,936,1101,0,,
IRSAD,2016,SA2,204011061,Upper Yarra Valley,182,887,178,1,9,VIC,20,1,5,887,887,0,,
IRSAD,2016,SA2,204011062,Yea,3560,965,788,4,37,VIC,140,4,31,862,1029,0,,
IRSAD,2016,SA2,204021063,Benalla,10330,915,331,2,16,VIC,42,1,10,656,1058,0,,
IRSAD,2016,SA2,204021064,Benalla Region,3595,994,1063,5,49,VIC,199,5,44,950,1018,0,,
IRSAD,2016,SA2,204021065,Rutherglen,3869,951,642,3,30,VIC,105,3,24,867,1026,0,,
IRSAD,2016,SA2,204021066,Wangaratta,18710,937,522,3,24,VIC,79,2,18,723,1095,0.000160342,,
IRSAD,2016,SA2,204021067,Wangaratta Region,9600,1011,1220,6,56,VIC,242,6,54,895,1061,0,,
IRSAD,2016,SA2,204031068,Beechworth,4569,1013,1243,6,57,VIC,248,6,55,918,1072,0,,
IRSAD,2016,SA2,204031069,Bright - Mount Beauty,8154,990,1015,5,47,VIC,190,5,42,871,1064,0.002084866,,
IRSAD,2016,SA2,204031070,Chiltern - Indigo Valley,3100,978,906,5,42,VIC,165,4,37,908,1050,0,,
IRSAD,2016,SA2,204031071,Myrtleford,4634,935,496,3,23,VIC,73,2,17,858,1016,0.000863185,,
IRSAD,2016,SA2,204031072,Towong,5956,974,865,4,40,VIC,155,4,35,868,1054,0,,
IRSAD,2016,SA2,204031073,West Wodonga,14955,953,653,3,30,VIC,108,3,24,628,1107,0,,
IRSAD,2016,SA2,204031074,Wodonga,24398,960,723,4,34,VIC,124,3,28,723,1105,0.002254283,,
IRSAD,2016,SA2,204031075,Yackandandah,4487,1026,1352,7,62,VIC,271,6,60,945,1083,0,,
IRSAD,2016,SA2,205011076,Drouin,16207,956,682,4,32,VIC,114,3,26,846,1045,0,,
IRSAD,2016,SA2,205011077,Mount Baw Baw Region,6019,996,1081,5,50,VIC,207,5,46,840,1062,0.007642466,,
IRSAD,2016,SA2,205011078,Trafalgar (Vic.),7641,981,928,5,43,VIC,170,4,38,888,1074,0,,
IRSAD,2016,SA2,205011079,Warragul,18758,985,978,5,45,VIC,181,4,40,801,1084,0.000213242,,
IRSAD,2016,SA2,205021081,Bairnsdale,14728,930,444,3,21,VIC,66,2,15,646,1050,0,,
IRSAD,2016,SA2,205021082,Bruthen - Omeo,7743,961,734,4,34,VIC,128,3,29,835,1034,0,,
IRSAD,2016,SA2,205021084,Lakes Entrance,9916,928,428,2,20,VIC,62,2,14,808,1030,0,,
IRSAD,2016,SA2,205021085,Orbost,6448,913,310,2,15,VIC,41,1,10,780,1030,0.00294665,,
IRSAD,2016,SA2,205021086,Paynesville,6313,959,713,4,33,VIC,123,3,28,882,1028,0,,
IRSAD,2016,SA2,205031087,Foster,8731,968,814,4,38,VIC,146,4,33,864,1043,0,,
IRSAD,2016,SA2,205031088,French Island,119,964,770,4,36,VIC,137,4,31,964,964,0,,
IRSAD,2016,SA2,205031089,Korumburra,9122,953,658,4,31,VIC,110,3,25,866,1026,0,,
IRSAD,2016,SA2,205031090,Leongatha,11079,975,871,4,40,VIC,157,4,35,794,1055,0,,
IRSAD,2016,SA2,205031091,Phillip Island,10387,961,739,4,34,VIC,130,3,29,860,1050,0,,
IRSAD,2016,SA2,205031093,Wonthaggi - Inverloch,22228,936,509,3,24,VIC,77,2,17,730,1062,0,,
IRSAD,2016,SA2,205041094,Churchill,11401,961,732,4,34,VIC,127,3,28,772,1074,0.014121568,,
IRSAD,2016,SA2,205041095,Moe - Newborough,16551,870,119,1,6,VIC,13,1,3,684,1044,0.001147967,,
IRSAD,2016,SA2,205041096,Morwell,13808,830,52,1,3,VIC,4,1,1,578,1002,0.001520858,,
IRSAD,2016,SA2,205041097,Traralgon,26785,960,727,4,34,VIC,125,3,28,657,1094,0.000186672,,
IRSAD,2016,SA2,205041098,Yallourn North - Glengarry,4550,962,744,4,35,VIC,131,3,29,845,1028,0,,
IRSAD,2016,SA2,205051100,Longford - Loch Sport,4299,959,709,4,33,VIC,121,3,27,789,1075,0.006513143,,
IRSAD,2016,SA2,205051101,Maffra,13868,955,670,4,31,VIC,111,3,25,838,1053,0,,
IRSAD,2016,SA2,205051102,Rosedale,4723,981,931,5,43,VIC,171,4,38,859,1057,0.173195003,,
IRSAD,2016,SA2,205051103,Sale,14646,955,673,4,31,VIC,113,3,25,706,1082,0,,
IRSAD,2016,SA2,205051104,Yarram,5305,925,408,2,19,VIC,56,2,13,802,996,0,,
IRSAD,2016,SA2,206011105,Brunswick,25440,1082,1812,9,83,VIC,377,9,83,949,1151,0,,
IRSAD,2016,SA2,206011106,Brunswick East,10962,1091,1880,9,87,VIC,400,9,88,1047,1137,0,,
IRSAD,2016,SA2,206011107,Brunswick West,13737,1051,1564,8,72,VIC,319,8,71,929,1100,0,,
IRSAD,2016,SA2,206011108,Coburg,26166,1042,1499,7,69,VIC,302,7,67,964,1099,0,,
IRSAD,2016,SA2,206011109,Pascoe Vale South,9960,1059,1643,8,76,VIC,338,8,75,995,1101,0,,
IRSAD,2016,SA2,206021110,Alphington - Fairfield,8934,1094,1892,9,87,VIC,402,9,89,1038,1129,0.001790911,,
IRSAD,2016,SA2,206021111,Northcote,24667,1094,1894,9,87,VIC,404,9,89,995,1140,0,,
IRSAD,2016,SA2,206021112,Thornbury,18466,1057,1623,8,75,VIC,332,8,73,967,1122,0,,
IRSAD,2016,SA2,206031113,Ascot Vale,14750,1040,1476,7,68,VIC,297,7,66,534,1147,0,,
IRSAD,2016,SA2,206031114,Essendon - Aberfeldie,27487,1085,1843,9,85,VIC,388,9,86,1031,1151,0,,
IRSAD,2016,SA2,206031115,Flemington,10115,957,693,4,32,VIC,116,3,26,565,1117,0,,
IRSAD,2016,SA2,206031116,Moonee Ponds,14250,1089,1862,9,86,VIC,394,9,87,959,1142,0.000701754,,
IRSAD,2016,SA2,206041117,Carlton,19001,1008,1191,6,55,VIC,235,6,52,635,1168,0.030629967,,
IRSAD,2016,SA2,206041118,Docklands,10965,1119,2022,10,93,VIC,431,10,95,1050,1169,0.002918377,,
IRSAD,2016,SA2,206041119,East Melbourne,4962,1160,2151,10,99,VIC,454,10,100,1081,1199,0.001007658,,
IRSAD,2016,SA2,206041120,Flemington Racecourse,85,1118,2017,10,93,VIC,430,10,95,1118,1118,0,,
IRSAD,2016,SA2,206041121,Kensington (Vic.),10812,1089,1867,9,86,VIC,397,9,88,867,1176,0.002497225,,
IRSAD,2016,SA2,206041122,Melbourne,37321,1044,1516,7,70,VIC,308,7,68,987,1142,0.000133973,,
IRSAD,2016,SA2,206041123,North Melbourne,20637,1047,1540,8,71,VIC,313,7,69,555,1148,0.014100887,,
IRSAD,2016,SA2,206041124,Parkville,7409,1098,1914,9,88,VIC,408,9,90,1025,1153,0.21865299,,
IRSAD,2016,SA2,206041125,South Yarra - West,6096,1141,2111,10,97,VIC,448,10,99,1122,1174,0,,
IRSAD,2016,SA2,206041126,Southbank,18669,1117,2010,10,92,VIC,428,10,95,1058,1180,0.000321388,,
IRSAD,2016,SA2,206051128,Albert Park,15384,1136,2097,10,96,VIC,445,10,98,1030,1174,0,,
IRSAD,2016,SA2,206051129,Elwood,15222,1116,2007,10,92,VIC,427,10,94,1049,1170,0.000197083,,
IRSAD,2016,SA2,206051130,Port Melbourne,16163,1113,1992,10,92,VIC,422,10,93,920,1192,0,,
IRSAD,2016,SA2,206051132,South Melbourne,11550,1083,1827,9,84,VIC,384,9,85,645,1162,0,,
IRSAD,2016,SA2,206051133,St Kilda,26124,1083,1825,9,84,VIC,382,9,84,887,1174,0.000344511,,
IRSAD,2016,SA2,206051134,St Kilda East,16417,1086,1850,9,85,VIC,391,9,86,1005,1139,0,,
IRSAD,2016,SA2,206061135,Armadale,8972,1120,2030,10,93,VIC,433,10,96,1039,1182,0,,
IRSAD,2016,SA2,206061136,Prahran - Windsor,19714,1106,1965,9,90,VIC,415,10,92,841,1162,0,,
IRSAD,2016,SA2,206061137,South Yarra - East,20728,1101,1932,9,89,VIC,410,10,91,635,1175,0,,
IRSAD,2016,SA2,206061138,Toorak,13050,1144,2119,10,97,VIC,451,10,100,1098,1196,0,,
IRSAD,2016,SA2,206071139,Abbotsford,8184,1114,1995,10,92,VIC,423,10,93,1067,1170,0,,
IRSAD,2016,SA2,206071140,Carlton North - Princes Hill,8428,1120,2025,10,93,VIC,432,10,95,986,1169,0.000355956,,
IRSAD,2016,SA2,206071141,Collingwood,8513,999,1114,6,51,VIC,215,5,48,516,1181,0,,
IRSAD,2016,SA2,206071142,Fitzroy,10445,1022,1311,7,61,VIC,260,6,58,551,1186,0,,
IRSAD,2016,SA2,206071143,Fitzroy North,12339,1104,1942,9,89,VIC,412,10,91,907,1150,0,,
IRSAD,2016,SA2,206071144,Richmond (Vic.),30499,1081,1811,9,83,VIC,376,9,83,578,1180,9.83639E-05,,
IRSAD,2016,SA2,206071145,Yarra - North,9044,1130,2077,10,96,VIC,441,10,97,988,1178,0.012715613,,
IRSAD,2016,SA2,207011146,Ashburton (Vic.),7751,1114,1999,10,92,VIC,424,10,94,1020,1185,0,,
IRSAD,2016,SA2,207011147,Balwyn,15831,1107,1967,10,91,VIC,416,10,92,1007,1173,0,,
IRSAD,2016,SA2,207011148,Balwyn North,20224,1109,1974,10,91,VIC,418,10,92,1055,1175,0,,
IRSAD,2016,SA2,207011149,Camberwell,21400,1137,2104,10,97,VIC,447,10,99,1064,1211,0,,
IRSAD,2016,SA2,207011150,Glen Iris - East,16326,1154,2142,10,99,VIC,453,10,100,1105,1201,0,,
IRSAD,2016,SA2,207011151,Hawthorn,22973,1118,2013,10,93,VIC,429,10,95,1018,1195,0,,
IRSAD,2016,SA2,207011152,Hawthorn East,15166,1126,2058,10,95,VIC,438,10,97,1084,1182,0,,
IRSAD,2016,SA2,207011153,Kew,24725,1133,2090,10,96,VIC,443,10,98,1055,1185,0,,
IRSAD,2016,SA2,207011154,Kew East,6513,1121,2032,10,93,VIC,434,10,96,1075,1173,0,,
IRSAD,2016,SA2,207011155,Surrey Hills (West) - Canterbury,16319,1147,2127,10,98,VIC,452,10,100,1106,1180,0,,
IRSAD,2016,SA2,207021156,Bulleen,11045,1053,1593,8,73,VIC,328,8,73,994,1142,0.000543232,,
IRSAD,2016,SA2,207021157,Doncaster,20584,1051,1570,8,72,VIC,322,8,71,981,1100,0,,
IRSAD,2016,SA2,207021159,Templestowe,16618,1098,1917,9,88,VIC,409,9,90,1026,1158,0,,
IRSAD,2016,SA2,207021160,Templestowe Lower,13598,1072,1740,8,80,VIC,357,8,79,1012,1114,0,,
IRSAD,2016,SA2,207021424,Doncaster East (North),14573,1088,1860,9,86,VIC,393,9,87,1033,1177,0,,
IRSAD,2016,SA2,207021425,Doncaster East (South),13956,1039,1466,7,68,VIC,295,7,65,994,1093,0,,
IRSAD,2016,SA2,207031161,Blackburn,21382,1083,1826,9,84,VIC,383,9,85,1021,1180,0.000140305,,
IRSAD,2016,SA2,207031162,Blackburn South,10793,1049,1553,8,72,VIC,316,7,70,677,1112,0,,
IRSAD,2016,SA2,207031163,Box Hill,19828,1046,1534,8,71,VIC,311,7,69,963,1123,0.000151301,,
IRSAD,2016,SA2,207031164,Box Hill North,17552,1069,1727,8,80,VIC,354,8,78,991,1149,0,,
IRSAD,2016,SA2,207031165,Burwood,12248,1039,1470,7,68,VIC,296,7,66,824,1130,0,,
IRSAD,2016,SA2,207031166,Burwood East,10273,1036,1427,7,66,VIC,286,7,63,983,1123,0,,
IRSAD,2016,SA2,207031167,Surrey Hills (East) - Mont Albert,9965,1133,2088,10,96,VIC,442,10,98,1058,1171,0,,
IRSAD,2016,SA2,208011168,Beaumaris,13472,1137,2103,10,97,VIC,446,10,99,1108,1169,0,,
IRSAD,2016,SA2,208011169,Brighton (Vic.),22695,1144,2118,10,97,VIC,450,10,99,937,1189,0,,
IRSAD,2016,SA2,208011170,Brighton East,15838,1130,2074,10,95,VIC,440,10,97,998,1183,0,,
IRSAD,2016,SA2,208011171,Cheltenham - Highett (West),10938,1084,1838,9,85,VIC,387,9,86,953,1164,0,,
IRSAD,2016,SA2,208011172,Hampton,17640,1108,1969,10,91,VIC,417,10,92,857,1187,0,,
IRSAD,2016,SA2,208011173,Sandringham - Black Rock,16506,1129,2068,10,95,VIC,439,10,97,950,1175,0,,
IRSAD,2016,SA2,208021174,Bentleigh - McKinnon,22415,1090,1872,9,86,VIC,399,9,88,883,1154,0,,
IRSAD,2016,SA2,208021176,Carnegie,18066,1077,1783,9,82,VIC,368,9,81,1037,1120,0,,
IRSAD,2016,SA2,208021177,Caulfield - North,20976,1115,2001,10,92,VIC,425,10,94,1042,1196,0,,
IRSAD,2016,SA2,208021178,Caulfield - South,17448,1112,1988,10,91,VIC,420,10,93,1064,1181,0,,
IRSAD,2016,SA2,208021179,Elsternwick,11354,1112,1989,10,92,VIC,421,10,93,1067,1175,0,,
IRSAD,2016,SA2,208021180,Hughesdale,7556,1058,1641,8,76,VIC,337,8,75,993,1110,0,,
IRSAD,2016,SA2,208021181,Murrumbeena,9251,1085,1844,9,85,VIC,389,9,86,1030,1132,0,,
IRSAD,2016,SA2,208021182,Ormond - Glen Huntly,13339,1081,1810,9,83,VIC,375,9,83,1019,1125,0,,
IRSAD,2016,SA2,208021426,Bentleigh East (North),14784,1075,1765,9,81,VIC,363,8,80,1022,1115,0,,
IRSAD,2016,SA2,208021427,Bentleigh East (South),13238,1070,1730,8,80,VIC,356,8,79,1030,1098,0,,
IRSAD,2016,SA2,208031183,Aspendale Gardens - Waterways,8989,1086,1848,9,85,VIC,390,9,86,986,1157,0,,
IRSAD,2016,SA2,208031184,Braeside,58,838,58,1,3,VIC,5,1,2,838,838,0,,
IRSAD,2016,SA2,208031185,Carrum - Patterson Lakes,11548,1041,1485,7,68,VIC,300,7,66,953,1124,0.01636647,,
IRSAD,2016,SA2,208031186,Chelsea - Bonbeach,14191,1025,1343,7,62,VIC,269,6,60,962,1091,0,,
IRSAD,2016,SA2,208031187,Chelsea Heights,5335,1012,1234,6,57,VIC,246,6,55,925,1068,0,,
IRSAD,2016,SA2,208031188,Cheltenham - Highett (East),22270,1047,1538,8,71,VIC,312,7,69,975,1096,0,,
IRSAD,2016,SA2,208031189,Edithvale - Aspendale,12747,1073,1743,8,80,VIC,358,8,79,1013,1126,0,,
IRSAD,2016,SA2,208031190,Mentone,12965,1065,1691,8,78,VIC,350,8,77,1012,1161,0,,
IRSAD,2016,SA2,208031191,Moorabbin - Heatherton,8803,1054,1599,8,74,VIC,329,8,73,985,1139,0.010337385,,
IRSAD,2016,SA2,208031193,Mordialloc - Parkdale,19917,1074,1756,9,81,VIC,360,8,80,1003,1147,0.000351459,,
IRSAD,2016,SA2,208041194,Malvern - Glen Iris,20042,1135,2093,10,96,VIC,444,10,98,1066,1205,0,,
IRSAD,2016,SA2,208041195,Malvern East,21321,1123,2044,10,94,VIC,436,10,96,1019,1193,0,,
IRSAD,2016,SA2,209011196,Bundoora - East,9894,1016,1265,6,58,VIC,250,6,55,953,1113,0,,
IRSAD,2016,SA2,209011197,Greensborough,20463,1057,1627,8,75,VIC,334,8,74,963,1140,0,,
IRSAD,2016,SA2,209011198,Heidelberg - Rosanna,14775,1083,1831,9,84,VIC,386,9,85,999,1135,0,,
IRSAD,2016,SA2,209011199,Heidelberg West,14149,949,628,3,29,VIC,102,3,23,798,1119,0.000424058,,
IRSAD,2016,SA2,209011200,Ivanhoe,11390,1106,1963,9,90,VIC,414,10,91,1047,1166,0,,
IRSAD,2016,SA2,209011201,Ivanhoe East - Eaglemont,7691,1144,2115,10,97,VIC,449,10,99,1099,1184,0,,
IRSAD,2016,SA2,209011202,Montmorency - Briar Hill,16096,1078,1787,9,82,VIC,369,9,82,1007,1157,0,,
IRSAD,2016,SA2,209011203,Viewbank - Yallambie,18303,1062,1663,8,77,VIC,344,8,76,995,1105,0.01475168,,
IRSAD,2016,SA2,209011204,Watsonia,9112,1023,1321,7,61,VIC,262,6,58,867,1082,0,,
IRSAD,2016,SA2,209021205,Kingsbury,11328,1035,1420,7,65,VIC,284,7,63,916,1201,0.080331921,,
IRSAD,2016,SA2,209021207,Reservoir - East,27077,950,635,3,30,VIC,103,3,23,781,1067,0.011707353,,
IRSAD,2016,SA2,209021208,Reservoir - West,24036,970,827,4,38,VIC,150,4,33,857,1047,0.001081711,,
IRSAD,2016,SA2,209021428,Preston - East,20022,998,1097,6,51,VIC,209,5,46,800,1106,0.000449506,,
IRSAD,2016,SA2,209021429,Preston - West,12189,1039,1463,7,67,VIC,294,7,65,965,1099,0,,
IRSAD,2016,SA2,209031209,Eltham,22899,1104,1947,9,90,VIC,413,10,91,1005,1150,0,,
IRSAD,2016,SA2,209031210,Hurstbridge,3450,1052,1588,8,73,VIC,326,8,72,1003,1093,0,,
IRSAD,2016,SA2,209031211,Kinglake,3844,1009,1197,6,55,VIC,236,6,52,945,1066,0,,
IRSAD,2016,SA2,209031212,Panton Hill - St Andrews,5152,1082,1820,9,84,VIC,381,9,84,1037,1116,0,,
