SEIFA,YEAR,GEO_TYPE,GEO_CD,GEO_NM,URP,SCORE,AUS_RANK,AUS_DECILE,AUS_PERCENTILE,STATE,STATE_RANK,STATE_DECILE,STATE_PERCENTILE,MIN_SA1_SCORE_AREA,MAX_SA1_SCORE_AREA,URP_PERCENT_WO_SA1_SCORE,USE_WITH_CAUTION,CROSSES_STATE
IRSD,2016,SA2,125041492,Parramatta - Rosehill,29249,995,949,5,44,NSW,271,5,49,895,1079,0.000170946,,
IRSD,2016,SA2,125041493,Toongabbie - Constitution Hill,21935,1024,1241,6,57,NSW,346,7,62,769,1160,0.000410303,,
IRSD,2016,SA2,125041494,Winston Hills,10773,1093,2003,10,92,NSW,496,9,89,998,1129,0,,
IRSD,2016,SA2,125041588,Pendle Hill - Girraween,12847,993,926,5,43,NSW,266,5,48,744,1058,0.000856231,,
IRSD,2016,SA2,125041589,Wentworthville - Westmead,15604,994,943,5,44,NSW,270,5,49,899,1058,0,,
IRSD,2016,SA2,126011495,Epping - North Epping,27095,1084,1924,9,89,NSW,480,9,86,1024,1139,0,,
IRSD,2016,SA2,126011496,Pennant Hills - Cheltenham,20493,1114,2133,10,98,NSW,542,10,97,1031,1154,0.000146392,,
IRSD,2016,SA2,126021497,Eastwood - Denistone,25047,1053,1600,8,74,NSW,425,8,77,890,1126,0,,
IRSD,2016,SA2,126021498,Gladesville - Huntleys Point,14414,1079,1883,9,87,NSW,468,9,84,772,1164,0,,
IRSD,2016,SA2,126021499,Hunters Hill - Woolwich,10345,1105,2086,10,96,NSW,521,10,94,921,1167,0.001546641,,
IRSD,2016,SA2,126021500,Macquarie Park - Marsfield,21724,1044,1485,7,68,NSW,398,8,72,677,1121,0.055606702,,
IRSD,2016,SA2,126021501,North Ryde - East Ryde,12310,1075,1852,9,85,NSW,462,9,83,991,1138,0.01770918,,
IRSD,2016,SA2,126021503,West Ryde - Meadowbank,19375,1051,1574,8,73,NSW,419,8,75,913,1111,0,,
IRSD,2016,SA2,126021590,Putney,4141,1108,2106,10,97,NSW,531,10,95,1098,1126,0,,
IRSD,2016,SA2,126021591,Ryde,27175,1050,1564,8,72,NSW,416,8,75,928,1119,0.009383625,,
IRSD,2016,SA2,127011504,Ashcroft - Busby - Miller,17341,749,32,1,2,NSW,1,1,1,325,821,0.000634335,,
IRSD,2016,SA2,127011505,Austral - Greendale,8911,974,713,4,33,NSW,209,4,38,877,1040,0.000336663,,
IRSD,2016,SA2,127011506,Cobbitty - Leppington,17891,1065,1728,8,80,NSW,445,8,80,871,1128,0.00027947,,
IRSD,2016,SA2,127011592,Badgerys Creek,60,890,173,1,8,NSW,42,1,8,890,890,0.316666667,,
IRSD,2016,SA2,127011593,Cecil Hills,7017,1036,1385,7,64,NSW,378,7,68,955,1095,0,,
IRSD,2016,SA2,127011594,Green Valley,12516,931,362,2,17,NSW,97,2,18,796,1041,0,,
IRSD,2016,SA2,127011595,Hinchinbrook,12298,979,758,4,35,NSW,227,5,41,894,1029,0,,
IRSD,2016,SA2,127011596,Hoxton Park - Carnes Hill - Horningsea Park,11591,1014,1144,6,53,NSW,323,6,58,943,1075,0,,
IRSD,2016,SA2,127011597,West Hoxton - Middleton Grange,15186,1036,1388,7,64,NSW,380,7,68,863,1086,0,,
IRSD,2016,SA2,127021509,Bonnyrigg Heights - Bonnyrigg,15979,876,137,1,7,NSW,31,1,6,577,1023,0.000563239,,
IRSD,2016,SA2,127021510,Bossley Park - Abbotsbury,18834,971,680,4,32,NSW,199,4,36,860,1110,0.000265477,,
IRSD,2016,SA2,127021511,Cabramatta - Lansvale,24708,765,35,1,2,NSW,2,1,1,617,990,0.0004452,,
IRSD,2016,SA2,127021512,Cabramatta West - Mount Pritchard,17193,846,81,1,4,NSW,15,1,3,709,975,0,,
IRSD,2016,SA2,127021513,Canley Vale - Canley Heights,20821,809,49,1,3,NSW,5,1,1,636,915,0,,
IRSD,2016,SA2,127021514,Edensor Park,9772,940,430,2,20,NSW,120,3,22,776,1031,0,,
IRSD,2016,SA2,127021515,Fairfield,17700,775,38,1,2,NSW,3,1,1,577,931,0,,
IRSD,2016,SA2,127021516,Fairfield - West,19091,853,94,1,5,NSW,18,1,4,731,959,0,,
IRSD,2016,SA2,127021517,Greenfield Park - Prairiewood,8332,908,235,2,11,NSW,66,2,12,840,998,0.000600096,,
IRSD,2016,SA2,127021518,Horsley Park - Kemps Creek,4422,1030,1323,7,61,NSW,364,7,66,912,1115,0,,
IRSD,2016,SA2,127021519,Smithfield - Wetherill Park,18044,894,186,1,9,NSW,46,1,9,620,1015,0.001440922,,
IRSD,2016,SA2,127021520,St Johns Park - Wakeley,10864,914,260,2,12,NSW,77,2,14,835,969,0,,
IRSD,2016,SA2,127031522,Casula,15662,977,740,4,34,NSW,219,4,40,765,1062,0.000191546,,
IRSD,2016,SA2,127031523,Chipping Norton - Moorebank,18746,1037,1399,7,65,NSW,382,7,69,914,1113,0.001066894,,
IRSD,2016,SA2,127031524,Holsworthy - Wattle Grove,20706,1074,1848,9,85,NSW,461,9,83,901,1161,0.02685212,,
IRSD,2016,SA2,127031598,Liverpool,27172,845,80,1,4,NSW,14,1,3,694,978,0,,
IRSD,2016,SA2,127031599,Lurnea - Cartwright,11681,818,55,1,3,NSW,8,1,2,635,939,0,,
IRSD,2016,SA2,127031600,Prestons - Edmondson Park,17585,1031,1328,7,61,NSW,366,7,66,874,1085,0.002672732,,
IRSD,2016,SA2,127031601,Warwick Farm,5799,818,54,1,3,NSW,7,1,2,626,964,0.004311088,,
IRSD,2016,SA2,128011529,Gymea - Grays Point,17473,1094,2009,10,92,NSW,500,9,90,980,1146,0,,
IRSD,2016,SA2,128011530,Miranda - Yowie Bay,18234,1046,1514,7,70,NSW,402,8,72,894,1147,0,,
IRSD,2016,SA2,128011531,Sylvania - Taren Point,15939,1064,1714,8,79,NSW,442,8,80,835,1151,0,,
IRSD,2016,SA2,128011602,Caringbah,11766,1033,1356,7,63,NSW,374,7,67,896,1103,0.001444841,,
IRSD,2016,SA2,128011603,Caringbah South,12061,1104,2079,10,96,NSW,516,10,93,1036,1150,0,,
IRSD,2016,SA2,128011604,Cronulla - Kurnell - Bundeena,23491,1072,1829,9,84,NSW,456,9,82,1013,1144,0,,
IRSD,2016,SA2,128011605,Lilli Pilli - Port Hacking - Dolans Bay,3148,1135,2178,10,100,NSW,558,10,100,1123,1152,0,,
IRSD,2016,SA2,128011606,Woolaware - Burraneer,7730,1107,2097,10,96,NSW,528,10,95,1046,1154,0,,
IRSD,2016,SA2,128021533,Heathcote - Waterfall,6505,1076,1861,9,86,NSW,464,9,84,970,1134,0.001383551,,
IRSD,2016,SA2,128021534,Illawong - Alfords Point,10363,1109,2108,10,97,NSW,532,10,96,1048,1151,0.001157966,,
IRSD,2016,SA2,128021535,Menai - Lucas Heights - Woronora,21129,1093,2005,10,92,NSW,497,9,89,798,1144,0.001987789,,
IRSD,2016,SA2,128021536,Oyster Bay - Como - Jannali,21254,1097,2028,10,93,NSW,505,10,91,974,1168,0,,
IRSD,2016,SA2,128021538,Sutherland - Kirrawee,20868,1051,1568,8,72,NSW,418,8,75,904,1124,0.000335442,,
IRSD,2016,SA2,128021607,Engadine,16993,1083,1911,9,88,NSW,478,9,86,969,1120,0.000353087,,
IRSD,2016,SA2,128021608,Loftus - Yarrawarrah,7246,1105,2081,10,96,NSW,517,10,93,1066,1148,0.000414022,,
IRSD,2016,SA2,128021609,Woronora Heights,3652,1122,2158,10,99,NSW,553,10,99,1103,1139,0.003559693,,
IRSD,2016,SA2,201011001,Alfredton,11654,1045,1506,7,69,VIC,294,7,65,909,1124,0,,
IRSD,2016,SA2,201011002,Ballarat,12046,1035,1383,7,64,VIC,273,7,61,852,1113,0,,
IRSD,2016,SA2,201011003,Ballarat - North,23083,999,992,5,46,VIC,182,5,41,837,1133,0,,
IRSD,2016,SA2,201011004,Ballarat - South,24231,926,327,2,15,VIC,45,1,10,730,1125,0,,
IRSD,2016,SA2,201011005,Buninyong,7153,1066,1752,9,81,VIC,353,8,78,1006,1122,0.040402628,,
IRSD,2016,SA2,201011006,Delacombe,7082,968,654,3,30,VIC,109,3,24,536,1081,0,,
IRSD,2016,SA2,201011007,Smythes Creek,3932,1052,1583,8,73,VIC,310,7,69,1014,1087,0,,
IRSD,2016,SA2,201011008,Wendouree - Miners Rest,14633,906,228,2,11,VIC,31,1,7,502,1102,0.00054671,,
IRSD,2016,SA2,201021009,Bacchus Marsh Region,5870,1012,1125,6,52,VIC,213,5,47,877,1057,0,,
IRSD,2016,SA2,201021010,Creswick - Clunes,7821,984,831,4,39,VIC,144,4,32,864,1069,0,,
IRSD,2016,SA2,201021011,Daylesford,8956,1007,1074,5,50,VIC,202,5,45,953,1066,0,,
IRSD,2016,SA2,201021012,Gordon (Vic.),5656,1023,1235,6,57,VIC,239,6,53,943,1066,0,,
IRSD,2016,SA2,201031013,Avoca,3302,931,363,2,17,VIC,53,2,12,857,982,0,,
IRSD,2016,SA2,201031014,Beaufort,4395,969,664,4,31,VIC,113,3,25,890,1087,0.004550626,,
IRSD,2016,SA2,201031015,Golden Plains - North,4483,993,929,5,43,VIC,168,4,37,907,1068,0,,
IRSD,2016,SA2,201031016,Maryborough (Vic.),7921,873,127,1,6,VIC,17,1,4,579,997,0,,
IRSD,2016,SA2,201031017,Maryborough Region,5268,914,261,2,12,VIC,38,1,9,815,1044,0,,
IRSD,2016,SA2,202011018,Bendigo,14460,919,297,2,14,VIC,42,1,10,495,1068,0,,
IRSD,2016,SA2,202011019,California Gully - Eaglehawk,11965,899,204,1,10,VIC,26,1,6,728,1019,0,,
IRSD,2016,SA2,202011020,East Bendigo - Kennington,13507,996,959,5,44,VIC,177,4,39,834,1106,0.002221071,,
IRSD,2016,SA2,202011021,Flora Hill - Spring Gully,9295,991,900,5,42,VIC,160,4,36,884,1107,0.000430339,,
IRSD,2016,SA2,202011022,Kangaroo Flat - Golden Square,19687,949,502,3,23,VIC,79,2,18,677,1098,0,,
IRSD,2016,SA2,202011023,Maiden Gully,5084,1074,1849,9,85,VIC,387,9,86,1019,1128,0,,
IRSD,2016,SA2,202011024,Strathfieldsaye,8630,1085,1934,9,89,VIC,408,9,90,966,1126,0,,
IRSD,2016,SA2,202011025,White Hills - Ascot,11747,1007,1073,5,50,VIC,201,5,45,870,1046,0.000340513,,
IRSD,2016,SA2,202021026,Bendigo Region - South,7184,1063,1705,8,79,VIC,342,8,76,1008,1112,0,,
IRSD,2016,SA2,202021027,Castlemaine,10583,984,834,4,39,VIC,145,4,32,907,1094,0.065104413,,
IRSD,2016,SA2,202021028,Castlemaine Region,8474,1008,1086,5,50,VIC,206,5,46,942,1085,0,,
IRSD,2016,SA2,202021029,Heathcote,4513,944,464,3,22,VIC,69,2,16,842,1052,0,,
IRSD,2016,SA2,202021030,Kyneton,9648,1017,1170,6,54,VIC,222,5,49,917,1109,0.000829187,,
IRSD,2016,SA2,202021031,Woodend,6899,1071,1810,9,83,VIC,372,9,82,968,1116,0,,
IRSD,2016,SA2,202031032,Bendigo Region - North,4363,994,942,5,44,VIC,171,4,38,889,1086,0,,
IRSD,2016,SA2,202031033,Loddon,7057,941,450,3,21,VIC,67,2,15,802,1079,0,,
IRSD,2016,SA2,203011034,Bannockburn,6420,1061,1683,8,78,VIC,338,8,75,934,1129,0,,
IRSD,2016,SA2,203011035,Golden Plains - South,6855,1030,1316,7,61,VIC,255,6,57,906,1111,0,,
IRSD,2016,SA2,203011036,Winchelsea,5745,1039,1431,7,66,VIC,283,7,63,897,1138,0,,
IRSD,2016,SA2,203021037,Belmont,14021,998,978,5,45,VIC,181,4,40,915,1062,0,,
IRSD,2016,SA2,203021038,Corio - Norlane,26348,815,52,1,3,VIC,4,1,1,609,1151,0.000872932,,
IRSD,2016,SA2,203021039,Geelong,12694,1003,1039,5,48,VIC,192,5,43,809,1095,0,,
IRSD,2016,SA2,203021040,Geelong West - Hamlyn Heights,19468,1009,1092,5,50,VIC,208,5,46,924,1093,0,,
IRSD,2016,SA2,203021041,Grovedale,23275,1030,1320,7,61,VIC,256,6,57,897,1103,0,,
IRSD,2016,SA2,203021042,Highton,22098,1077,1868,9,86,VIC,391,9,86,991,1146,0.03344194,,
IRSD,2016,SA2,203021043,Lara,18088,1027,1295,6,60,VIC,250,6,55,970,1093,0.066618753,,
IRSD,2016,SA2,203021044,Leopold,12814,1019,1199,6,55,VIC,229,6,51,913,1076,0,,
IRSD,2016,SA2,203021045,Newcomb - Moolap,14593,913,256,2,12,VIC,36,1,8,720,1077,0.000205578,,
IRSD,2016,SA2,203021046,Newtown (Vic.),10155,1070,1806,9,83,VIC,371,9,82,1029,1114,0,,
IRSD,2016,SA2,203021047,North Geelong - Bell Park,14631,954,539,3,25,VIC,87,2,20,825,1088,0.001435309,,
IRSD,2016,SA2,203031048,Clifton Springs,13349,1009,1096,6,51,VIC,210,5,47,908,1089,0,,
IRSD,2016,SA2,203031049,Lorne - Anglesea,5051,1066,1745,8,80,VIC,351,8,78,1038,1109,0,,
IRSD,2016,SA2,203031050,Ocean Grove - Barwon Heads,23421,1071,1815,9,84,VIC,374,9,83,999,1132,0,,
IRSD,2016,SA2,203031051,Portarlington,7397,964,625,3,29,VIC,102,3,23,848,1069,0,,
IRSD,2016,SA2,203031052,Point Lonsdale - Queenscliff,4148,1072,1831,9,84,VIC,380,9,84,1030,1109,0,,
IRSD,2016,SA2,203031053,Torquay,18362,1092,1995,10,92,VIC,422,10,93,1012,1143,0,,
IRSD,2016,SA2,204011054,Alexandra,6337,981,799,4,37,VIC,139,4,31,908,1045,0.001578034,,
IRSD,2016,SA2,204011055,Euroa,6278,965,628,3,29,VIC,103,3,23,829,1056,0,,
IRSD,2016,SA2,204011056,Kilmore - Broadford,13871,995,946,5,44,VIC,172,4,38,885,1075,0,,
IRSD,2016,SA2,204011057,Mansfield (Vic.),8848,1015,1161,6,54,VIC,218,5,48,927,1113,0.027915913,,
IRSD,2016,SA2,204011058,Nagambie,4004,988,880,5,41,VIC,157,4,35,927,1051,0.004745255,,
IRSD,2016,SA2,204011059,Seymour,6327,897,196,1,9,VIC,24,1,6,723,1038,0,,
IRSD,2016,SA2,204011060,Seymour Region,4432,1051,1572,8,72,VIC,306,7,68,976,1140,0,,
IRSD,2016,SA2,204011061,Upper Yarra Valley,182,908,239,2,11,VIC,33,1,8,908,908,0,,
IRSD,2016,SA2,204011062,Yea,3560,984,835,4,39,VIC,146,4,33,873,1048,0,,
IRSD,2016,SA2,204021063,Benalla,10330,928,344,2,16,VIC,49,2,11,586,1060,0,,
IRSD,2016,SA2,204021064,Benalla Region,3595,1016,1165,6,54,VIC,220,5,49,971,1039,0,,
IRSD,2016,SA2,204021065,Rutherglen,3869,974,712,4,33,VIC,120,3,27,882,1039,0,,
IRSD,2016,SA2,204021066,Wangaratta,18710,958,581,3,27,VIC,93,3,21,697,1117,0.000160342,,
IRSD,2016,SA2,204021067,Wangaratta Region,9600,1031,1334,7,62,VIC,258,6,57,924,1088,0,,
IRSD,2016,SA2,204031068,Beechworth,4569,1023,1237,6,57,VIC,240,6,53,928,1084,0,,
IRSD,2016,SA2,204031069,Bright - Mount Beauty,8154,1012,1117,6,52,VIC,211,5,47,877,1086,0.002084866,,
IRSD,2016,SA2,204031070,Chiltern - Indigo Valley,3100,1007,1076,5,50,VIC,203,5,45,936,1072,0,,
IRSD,2016,SA2,204031071,Myrtleford,4634,960,593,3,28,VIC,94,3,21,880,1042,0.000863185,,
IRSD,2016,SA2,204031072,Towong,5956,992,908,5,42,VIC,162,4,36,871,1082,0,,
IRSD,2016,SA2,204031073,West Wodonga,14955,975,719,4,33,VIC,121,3,27,563,1121,0,,
IRSD,2016,SA2,204031074,Wodonga,24398,978,746,4,35,VIC,127,3,28,699,1124,0.002254283,,
IRSD,2016,SA2,204031075,Yackandandah,4487,1051,1571,8,72,VIC,305,7,68,980,1109,0,,
IRSD,2016,SA2,205011076,Drouin,16207,981,794,4,37,VIC,137,4,31,857,1072,0,,
IRSD,2016,SA2,205011077,Mount Baw Baw Region,6019,1016,1167,6,54,VIC,221,5,49,855,1090,0.007642466,,
IRSD,2016,SA2,205011078,Trafalgar (Vic.),7641,1005,1056,5,49,VIC,197,5,44,911,1085,0,,
IRSD,2016,SA2,205011079,Warragul,18758,1001,1015,5,47,VIC,185,5,41,767,1105,0.000213242,,
IRSD,2016,SA2,205021081,Bairnsdale,14728,953,529,3,25,VIC,85,2,19,587,1080,0,,
IRSD,2016,SA2,205021082,Bruthen - Omeo,7743,988,877,5,41,VIC,155,4,35,861,1061,0,,
IRSD,2016,SA2,205021084,Lakes Entrance,9916,951,510,3,24,VIC,81,2,18,788,1053,0,,
IRSD,2016,SA2,205021085,Orbost,6448,920,300,2,14,VIC,43,1,10,763,1029,0.00294665,,
IRSD,2016,SA2,205021086,Paynesville,6313,987,864,4,40,VIC,153,4,34,907,1048,0,,
IRSD,2016,SA2,205031087,Foster,8731,989,883,5,41,VIC,158,4,35,888,1058,0,,
IRSD,2016,SA2,205031088,French Island,119,946,479,3,22,VIC,73,2,17,946,946,0,,
IRSD,2016,SA2,205031089,Korumburra,9122,978,756,4,35,VIC,129,3,29,895,1046,0,,
IRSD,2016,SA2,205031090,Leongatha,11079,1001,1007,5,47,VIC,184,5,41,793,1095,0,,
IRSD,2016,SA2,205031091,Phillip Island,10387,986,856,4,40,VIC,150,4,33,883,1069,0,,
IRSD,2016,SA2,205031093,Wonthaggi - Inverloch,22228,958,575,3,27,VIC,92,3,21,717,1088,0,,
IRSD,2016,SA2,205041094,Churchill,11401,983,820,4,38,VIC,142,4,32,733,1104,0.014121568,,
IRSD,2016,SA2,205041095,Moe - Newborough,16551,883,158,1,8,VIC,20,1,5,651,1070,0.001147967,,
IRSD,2016,SA2,205041096,Morwell,13808,829,66,1,4,VIC,7,1,2,499,1038,0.001520858,,
IRSD,2016,SA2,205041097,Traralgon,26785,981,797,4,37,VIC,138,4,31,584,1118,0.000186672,,
IRSD,2016,SA2,205041098,Yallourn North - Glengarry,4550,995,955,5,44,VIC,174,4,39,882,1063,0,,
IRSD,2016,SA2,205051100,Longford - Loch Sport,4299,977,736,4,34,VIC,126,3,28,803,1109,0.006513143,,
IRSD,2016,SA2,205051101,Maffra,13868,982,805,4,37,VIC,140,4,31,859,1090,0,,
IRSD,2016,SA2,205051102,Rosedale,4723,1002,1024,5,47,VIC,189,5,42,893,1068,0.173195003,,
IRSD,2016,SA2,205051103,Sale,14646,969,669,4,31,VIC,114,3,26,702,1091,0,,
IRSD,2016,SA2,205051104,Yarram,5305,941,447,3,21,VIC,66,2,15,784,1019,0,,
IRSD,2016,SA2,206011105,Brunswick,25440,1053,1593,8,73,VIC,312,7,69,887,1117,0,,
IRSD,2016,SA2,206011106,Brunswick East,10962,1066,1756,9,81,VIC,354,8,78,1011,1122,0,,
IRSD,2016,SA2,206011107,Brunswick West,13737,1032,1343,7,62,VIC,262,6,58,885,1078,0,,
IRSD,2016,SA2,206011108,Coburg,26166,1024,1253,6,58,VIC,244,6,54,942,1083,0,,
IRSD,2016,SA2,206011109,Pascoe Vale South,9960,1058,1644,8,76,VIC,324,8,72,983,1104,0,,
IRSD,2016,SA2,206021110,Alphington - Fairfield,8934,1073,1838,9,85,VIC,381,9,84,1016,1115,0.001790911,,
IRSD,2016,SA2,206021111,Northcote,24667,1064,1723,8,79,VIC,346,8,77,925,1118,0,,
IRSD,2016,SA2,206021112,Thornbury,18466,1038,1411,7,65,VIC,279,7,62,887,1105,0,,
IRSD,2016,SA2,206031113,Ascot Vale,14750,1003,1041,5,48,VIC,193,5,43,378,1126,0,,
IRSD,2016,SA2,206031114,Essendon - Aberfeldie,27487,1078,1878,9,86,VIC,397,9,88,1020,1139,0,,
IRSD,2016,SA2,206031115,Flemington,10115,904,220,2,11,VIC,28,1,7,413,1105,0,,
IRSD,2016,SA2,206031116,Moonee Ponds,14250,1069,1793,9,83,VIC,366,9,81,910,1121,0.000701754,,
IRSD,2016,SA2,206041117,Carlton,19001,928,345,2,16,VIC,50,2,11,485,1107,0.030629967,,
IRSD,2016,SA2,206041118,Docklands,10965,1060,1662,8,77,VIC,331,8,73,988,1121,0.002918377,,
IRSD,2016,SA2,206041119,East Melbourne,4962,1120,2150,10,99,VIC,452,10,100,1049,1150,0.001007658,,
IRSD,2016,SA2,206041120,Flemington Racecourse,85,1111,2114,10,97,VIC,446,10,99,1111,1111,0,,
IRSD,2016,SA2,206041121,Kensington (Vic.),10812,1053,1601,8,74,VIC,314,7,70,774,1142,0.002497225,,
IRSD,2016,SA2,206041122,Melbourne,37321,968,662,4,31,VIC,112,3,25,903,1087,0.000133973,,
IRSD,2016,SA2,206041123,North Melbourne,20637,989,887,5,41,VIC,159,4,35,389,1116,0.014100887,,
IRSD,2016,SA2,206041124,Parkville,7409,1058,1649,8,76,VIC,326,8,72,989,1135,0.21865299,,
IRSD,2016,SA2,206041125,South Yarra - West,6096,1112,2124,10,98,VIC,448,10,99,1083,1164,0,,
IRSD,2016,SA2,206041126,Southbank,18669,1067,1762,9,81,VIC,356,8,79,1015,1145,0.000321388,,
IRSD,2016,SA2,206051128,Albert Park,15384,1095,2019,10,93,VIC,429,10,95,982,1132,0,,
IRSD,2016,SA2,206051129,Elwood,15222,1092,1998,10,92,VIC,424,10,94,1039,1136,0.000197083,,
IRSD,2016,SA2,206051130,Port Melbourne,16163,1071,1820,9,84,VIC,376,9,83,819,1155,0,,
IRSD,2016,SA2,206051132,South Melbourne,11550,1030,1327,7,61,VIC,257,6,57,536,1122,0,,
IRSD,2016,SA2,206051133,St Kilda,26124,1058,1648,8,76,VIC,325,8,72,784,1135,0.000344511,,
IRSD,2016,SA2,206051134,St Kilda East,16417,1066,1747,8,80,VIC,352,8,78,964,1117,0,,
IRSD,2016,SA2,206061135,Armadale,8972,1091,1988,10,91,VIC,420,10,93,1011,1147,0,,
IRSD,2016,SA2,206061136,Prahran - Windsor,19714,1072,1827,9,84,VIC,378,9,84,748,1132,0,,
IRSD,2016,SA2,206061137,South Yarra - East,20728,1061,1679,8,77,VIC,336,8,74,499,1132,0,,
IRSD,2016,SA2,206061138,Toorak,13050,1112,2123,10,98,VIC,447,10,99,1068,1148,0,,
IRSD,2016,SA2,206071139,Abbotsford,8184,1077,1869,9,86,VIC,392,9,87,1021,1139,0,,
IRSD,2016,SA2,206071140,Carlton North - Princes Hill,8428,1084,1923,9,89,VIC,406,9,90,930,1144,0.000355956,,
IRSD,2016,SA2,206071141,Collingwood,8513,936,399,2,19,VIC,59,2,13,341,1132,0,,
IRSD,2016,SA2,206071142,Fitzroy,10445,957,568,3,26,VIC,90,2,20,389,1143,0,,
IRSD,2016,SA2,206071143,Fitzroy North,12339,1064,1716,8,79,VIC,345,8,76,810,1125,0,,
IRSD,2016,SA2,206071144,Richmond (Vic.),30499,1036,1390,7,64,VIC,275,7,61,431,1146,9.83639E-05,,
IRSD,2016,SA2,206071145,Yarra - North,9044,1100,2042,10,94,VIC,432,10,95,930,1145,0.012715613,,
IRSD,2016,SA2,207011146,Ashburton (Vic.),7751,1081,1892,9,87,VIC,399,9,88,974,1142,0,,
IRSD,2016,SA2,207011147,Balwyn,15831,1076,1860,9,86,VIC,389,9,86,988,1124,0,,
IRSD,2016,SA2,207011148,Balwyn North,20224,1083,1916,9,88,VIC,403,9,89,1024,1140,0,,
IRSD,2016,SA2,207011149,Camberwell,21400,1107,2093,10,96,VIC,441,10,97,1040,1170,0,,
IRSD,2016,SA2,207011150,Glen Iris - East,16326,1125,2164,10,100,VIC,454,10,100,1087,1159,0,,
IRSD,2016,SA2,207011151,Hawthorn,22973,1087,1956,9,90,VIC,414,10,91,980,1166,0,,
IRSD,2016,SA2,207011152,Hawthorn East,15166,1094,2011,10,93,VIC,426,10,94,1048,1132,0,,
IRSD,2016,SA2,207011153,Kew,24725,1100,2044,10,94,VIC,433,10,96,957,1158,0,,
IRSD,2016,SA2,207011154,Kew East,6513,1098,2033,10,94,VIC,431,10,95,1066,1141,0,,
IRSD,2016,SA2,207011155,Surrey Hills (West) - Canterbury,16319,1116,2140,10,98,VIC,449,10,99,1078,1144,0,,
IRSD,2016,SA2,207021156,Bulleen,11045,1047,1528,7,70,VIC,298,7,66,989,1123,0.000543232,,
IRSD,2016,SA2,207021157,Doncaster,20584,1037,1403,7,65,VIC,278,7,62,969,1087,0,,
IRSD,2016,SA2,207021159,Templestowe,16618,1085,1931,9,89,VIC,407,9,90,1023,1133,0,,
IRSD,2016,SA2,207021160,Templestowe Lower,13598,1064,1724,8,79,VIC,347,8,77,1014,1106,0,,
IRSD,2016,SA2,207021424,Doncaster East (North),14573,1077,1870,9,86,VIC,393,9,87,1016,1145,0,,
IRSD,2016,SA2,207021425,Doncaster East (South),13956,1029,1312,7,61,VIC,252,6,56,978,1089,0,,
IRSD,2016,SA2,207031161,Blackburn,21382,1073,1839,9,85,VIC,382,9,84,1011,1156,0.000140305,,
IRSD,2016,SA2,207031162,Blackburn South,10793,1035,1384,7,64,VIC,274,7,61,546,1111,0,,
IRSD,2016,SA2,207031163,Box Hill,19828,1016,1162,6,54,VIC,219,5,49,907,1096,0.000151301,,
IRSD,2016,SA2,207031164,Box Hill North,17552,1053,1595,8,73,VIC,313,7,69,961,1126,0,,
IRSD,2016,SA2,207031165,Burwood,12248,1002,1019,5,47,VIC,187,5,42,719,1092,0,,
IRSD,2016,SA2,207031166,Burwood East,10273,1025,1272,6,59,VIC,249,6,55,958,1113,0,,
IRSD,2016,SA2,207031167,Surrey Hills (East) - Mont Albert,9965,1108,2101,10,97,VIC,444,10,98,1043,1135,0,,
IRSD,2016,SA2,208011168,Beaumaris,13472,1117,2145,10,99,VIC,451,10,100,1087,1148,0,,
IRSD,2016,SA2,208011169,Brighton (Vic.),22695,1107,2100,10,97,VIC,443,10,98,858,1163,0,,
IRSD,2016,SA2,208011170,Brighton East,15838,1100,2049,10,94,VIC,434,10,96,971,1145,0,,
IRSD,2016,SA2,208011171,Cheltenham - Highett (West),10938,1070,1795,9,83,VIC,368,9,81,929,1139,0,,
IRSD,2016,SA2,208011172,Hampton,17640,1078,1876,9,86,VIC,396,9,88,789,1153,0,,
IRSD,2016,SA2,208011173,Sandringham - Black Rock,16506,1104,2073,10,95,VIC,437,10,97,861,1145,0,,
IRSD,2016,SA2,208021174,Bentleigh - McKinnon,22415,1069,1788,9,82,VIC,365,9,81,869,1136,0,,
IRSD,2016,SA2,208021176,Carnegie,18066,1062,1699,8,78,VIC,341,8,75,1012,1116,0,,
IRSD,2016,SA2,208021177,Caulfield - North,20976,1087,1953,9,90,VIC,412,10,91,988,1155,0,,
IRSD,2016,SA2,208021178,Caulfield - South,17448,1087,1949,9,90,VIC,410,10,91,1022,1150,0,,
IRSD,2016,SA2,208021179,Elsternwick,11354,1090,1977,10,91,VIC,417,10,92,1048,1136,0,,
IRSD,2016,SA2,208021180,Hughesdale,7556,1043,1469,7,68,VIC,287,7,64,955,1100,0,,
IRSD,2016,SA2,208021181,Murrumbeena,9251,1073,1840,9,85,VIC,383,9,85,1003,1109,0,,
IRSD,2016,SA2,208021182,Ormond - Glen Huntly,13339,1064,1725,8,79,VIC,348,8,77,1014,1102,0,,
IRSD,2016,SA2,208021426,Bentleigh East (North),14784,1065,1733,8,80,VIC,350,8,77,1013,1099,0,,
IRSD,2016,SA2,208021427,Bentleigh East (South),13238,1065,1727,8,80,VIC,349,8,77,1018,1095,0,,
IRSD,2016,SA2,208031183,Aspendale Gardens - Waterways,8989,1088,1963,9,90,VIC,415,10,92,1025,1129,0,,
IRSD,2016,SA2,208031184,Braeside,58,765,36,1,2,VIC,1,1,1,765,765,0,,
